ID,join_date,YOB,education,martial_status,Income,Kidhome,Teenhome,Recency,Complain,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response
3517,2013-05-06,1952-01-01,Graduation,Single,40887.0,1,1,32,0,3,1,3,9,50,4,44,10,10,43,3,0,0,0,0,0,1
1158,2014-01-05,1966-01-01,Graduation,Divorced,48877.0,0,1,27,0,3,0,4,7,102,1,15,2,0,24,1,0,0,0,0,0,0
6203,2013-08-24,1947-01-01,Graduation,Together,74485.0,0,0,58,0,6,7,12,3,499,149,815,173,49,49,1,0,0,0,0,0,0
7165,2013-10-22,1972-01-01,Graduation,Together,64474.0,0,1,59,0,8,2,10,5,381,35,172,56,86,93,2,0,0,0,0,0,0
3595,2014-02-28,1963-01-01,Graduation,Together,77226.0,0,1,29,0,6,8,12,3,631,43,239,128,76,21,2,0,0,0,0,0,0
8537,2013-02-27,1949-01-01,Graduation,Widow,72643.0,0,0,60,0,3,10,7,2,526,80,553,123,94,53,1,1,0,0,0,0,1
4331,2014-01-23,1978-01-01,Master,Together,85738.0,0,0,41,0,3,6,11,1,913,26,376,17,26,13,1,0,0,0,1,1,0
6281,2013-02-14,1966-01-01,Graduation,Divorced,55686.0,0,1,27,0,6,3,5,4,673,0,199,37,47,26,2,0,0,1,0,0,0
4338,2014-03-25,1983-01-01,Graduation,Single,39062.0,1,0,28,0,1,0,3,4,23,0,9,0,0,12,1,0,0,1,0,0,0
2452,2013-01-01,1971-01-01,Graduation,Together,34600.0,1,1,8,0,5,2,5,8,199,33,60,8,3,15,5,0,0,0,0,0,1
9507,2013-04-07,1975-01-01,Graduation,Married,40794.0,0,1,18,0,6,3,5,7,261,23,73,4,23,50,2,0,0,0,0,0,0
8360,2013-11-07,1971-01-01,2n Cycle,Married,54690.0,1,1,76,0,3,1,5,3,111,16,37,7,9,18,3,0,0,0,0,0,0
10311,2013-10-05,1969-01-01,Graduation,Married,4428.0,0,1,0,0,25,0,0,1,16,4,12,2,4,321,0,0,0,0,0,0,0
5117,2012-08-02,1963-01-01,2n Cycle,Married,32632.0,0,0,32,0,4,4,8,5,63,151,137,153,19,53,2,0,0,0,0,0,0
4867,2013-09-20,1968-01-01,PhD,Single,38236.0,1,1,2,0,3,0,4,7,58,0,18,2,0,10,4,0,0,0,0,0,0
9289,2014-04-10,1979-01-01,Graduation,Married,36781.0,1,0,16,0,2,1,2,8,29,1,17,0,3,13,1,0,0,0,0,0,1
10913,2012-12-05,1984-01-01,Master,Single,31385.0,1,0,56,0,1,0,2,8,3,2,12,0,1,9,1,0,0,1,0,0,1
3032,2013-02-27,1984-01-01,Graduation,Married,24570.0,1,0,97,0,4,0,4,9,28,34,62,11,14,44,3,0,0,0,0,0,0
8524,2012-09-18,1974-01-01,PhD,Divorced,25509.0,1,0,15,0,3,0,3,9,40,3,30,10,7,11,3,0,0,0,0,0,1
3334,2014-02-12,1951-01-01,Graduation,Married,94642.0,0,0,35,0,5,7,9,1,879,143,797,106,143,143,0,1,0,0,0,1,0
4470,2013-06-10,1962-01-01,Master,Married,58646.0,0,1,3,0,2,1,4,4,62,1,44,6,5,22,1,0,0,0,0,0,0
1406,2013-02-12,1975-01-01,Graduation,Single,53201.0,1,1,49,0,6,3,5,7,280,7,81,20,0,27,8,0,0,0,0,0,0
8619,2012-12-24,1957-01-01,Graduation,Together,21994.0,0,1,4,0,0,0,3,5,9,0,6,3,1,3,1,0,0,0,0,0,0
10821,2013-02-06,1978-01-01,Graduation,Married,57113.0,1,1,45,0,4,1,5,7,182,4,33,0,2,42,6,0,0,0,0,0,0
4552,2013-06-22,1991-01-01,Graduation,Married,51373.0,0,0,37,0,3,5,3,4,83,2,101,64,26,117,1,0,0,0,0,0,0
898,2013-10-21,1986-01-01,Graduation,Married,23477.0,1,0,39,0,3,0,4,8,38,15,54,3,8,29,3,0,0,0,0,0,0
9797,2014-04-13,1956-01-01,Graduation,Married,58116.0,0,1,38,0,3,3,8,2,228,19,130,4,11,51,2,0,0,0,0,0,0
10949,2013-12-16,1963-01-01,PhD,Divorced,72968.0,0,0,8,0,5,5,8,3,1092,37,592,145,37,55,1,1,0,0,0,0,1
8212,2013-03-28,1971-01-01,Master,Married,39791.0,0,1,89,0,3,1,4,7,85,15,27,13,13,21,2,0,0,0,0,0,0
6248,2013-10-17,1947-01-01,Master,Single,91712.0,0,0,47,0,9,7,11,3,1276,24,746,94,29,48,0,0,0,0,0,1,1
10164,2014-04-03,1958-01-01,Graduation,Single,94472.0,0,1,75,0,5,5,5,5,1017,33,417,108,100,16,1,0,0,0,1,1,0
4547,2013-04-17,1960-01-01,Graduation,Together,13672.0,1,1,86,0,1,0,3,8,6,2,9,2,1,5,2,0,0,0,0,0,0
6815,2014-05-23,1980-01-01,2n Cycle,Married,96547.0,0,0,4,0,7,6,8,2,448,21,125,52,101,62,0,1,0,1,0,1,1
4122,2012-08-29,1975-01-01,Graduation,Married,79205.0,0,0,73,0,6,5,4,4,504,23,117,179,28,44,1,1,0,0,0,0,1
10841,2012-12-25,1975-01-01,PhD,Together,56559.0,0,1,46,0,4,3,8,4,226,22,133,41,31,31,3,0,0,0,0,0,0
5370,2013-01-16,1973-01-01,PhD,Married,32644.0,1,0,38,0,7,1,6,8,239,3,141,0,7,23,4,0,0,1,0,0,0
176,2014-01-02,1980-01-01,2n Cycle,Single,67506.0,0,1,73,0,4,1,6,3,90,38,67,33,36,67,1,0,0,0,0,0,0
4860,2013-03-08,1970-01-01,Graduation,Single,24206.0,1,0,66,0,1,0,3,6,7,2,8,3,2,3,1,0,0,0,0,0,0
10757,2013-12-24,1967-01-01,PhD,Divorced,28420.0,1,0,36,0,1,0,2,6,4,2,5,2,0,0,1,0,0,0,0,0,0
4023,2012-09-06,1970-01-01,Graduation,Married,22979.0,1,0,29,0,3,2,2,8,16,17,19,20,21,22,3,0,0,0,0,0,1
6679,2014-06-12,1966-01-01,Graduation,Single,33279.0,0,0,29,0,0,0,3,3,10,3,3,0,0,0,1,0,0,0,0,0,0
9923,2013-09-18,1972-01-01,Master,Single,46423.0,1,1,6,0,2,0,4,7,68,0,16,0,0,8,3,0,0,0,0,0,0
7181,2013-11-07,1977-01-01,Graduation,Married,30368.0,0,1,97,0,2,0,3,8,35,0,13,2,0,2,2,0,0,0,0,0,0
3599,2012-11-26,1970-01-01,Graduation,Married,63684.0,0,1,61,0,8,4,8,5,575,80,428,208,93,80,3,0,0,0,0,0,0
405,2013-02-13,1964-01-01,Graduation,Divorced,41638.0,0,1,68,0,5,5,3,8,315,0,31,4,0,91,4,0,0,1,0,0,0
6870,2013-09-17,1959-01-01,PhD,Divorced,68805.0,0,1,73,0,3,1,7,2,182,2,49,17,13,20,1,0,0,0,0,0,0
832,2014-03-02,1966-01-01,PhD,Together,65814.0,0,1,90,0,8,2,10,5,561,14,113,10,14,35,3,0,0,0,0,0,0
2002,2013-05-20,1958-01-01,Graduation,Divorced,71964.0,0,0,81,0,5,6,5,3,587,51,932,180,34,86,1,0,0,0,0,0,0
3657,2013-02-14,1986-01-01,Graduation,Single,39146.0,1,0,1,0,4,0,4,8,94,1,33,13,12,12,3,0,0,0,0,0,0
500,2013-08-06,1977-01-01,Graduation,Together,96876.0,0,0,79,0,7,7,9,2,908,43,735,40,194,21,1,1,0,0,1,1,1
1951,2013-01-27,1981-01-01,Basic,Married,34445.0,0,0,92,0,11,2,8,9,228,122,122,208,129,30,6,0,0,0,0,0,0
3262,2012-08-07,1958-01-01,Graduation,Single,68281.0,0,0,31,0,2,9,13,5,995,112,417,42,48,41,1,0,0,0,0,0,1
4102,2013-03-29,1975-01-01,2n Cycle,Married,37284.0,1,1,46,0,0,0,3,6,11,1,2,2,1,6,1,0,0,0,0,0,0
7042,2013-03-01,1983-01-01,Graduation,Married,36790.0,0,0,14,0,2,1,2,9,3,3,14,15,21,10,1,0,0,0,0,0,1
10598,2013-04-15,1967-01-01,Graduation,Together,27943.0,1,1,89,0,2,0,3,8,12,1,16,4,1,3,3,0,0,0,0,0,0
255,2014-03-30,1951-01-01,Graduation,Divorced,22263.0,1,1,31,1,1,0,3,6,17,0,2,0,0,2,2,0,0,0,0,0,0
2375,2012-09-25,1972-01-01,Graduation,Together,30261.0,1,2,75,0,0,0,3,8,8,0,5,0,3,6,1,0,0,0,0,0,0
9829,2014-02-12,1978-01-01,Graduation,Together,28587.0,1,0,42,0,2,0,4,6,22,4,17,12,10,13,3,0,0,0,0,0,0
6214,2013-04-05,1982-01-01,Master,Married,43815.0,1,0,53,0,2,0,3,6,14,10,29,4,7,15,1,0,0,0,0,0,0
4954,2014-01-21,1956-01-01,Graduation,Married,48195.0,1,1,53,0,4,2,5,6,106,27,68,52,7,5,6,0,0,0,0,0,0
7861,2014-02-05,1952-01-01,Master,Married,77027.0,0,1,23,0,8,3,6,4,820,57,242,45,0,11,2,0,0,0,0,0,0
4837,2013-02-16,1965-01-01,PhD,Married,71322.0,0,1,57,0,8,5,13,4,753,43,226,69,10,204,2,0,0,0,0,0,0
9423,2014-02-23,1979-01-01,Master,Married,32765.0,1,0,49,0,2,0,4,5,13,3,17,7,3,3,2,0,0,0,0,0,0
4198,2013-03-12,1965-01-01,Graduation,Together,29672.0,1,1,6,0,0,0,3,6,9,1,3,0,4,8,1,0,0,0,0,0,0
153,2013-10-17,1953-01-01,Graduation,Divorced,23272.0,0,0,29,0,1,0,3,4,19,3,6,4,2,12,1,0,0,0,0,0,0
9323,2012-09-07,1949-01-01,Master,Together,49912.0,0,1,5,0,10,5,7,8,520,8,223,32,49,42,4,0,0,1,0,0,1
10001,2012-08-01,1985-01-01,2n Cycle,Together,7500.0,1,0,98,0,2,1,3,9,5,17,17,13,14,34,4,0,0,0,0,0,0
3945,2013-03-10,1947-01-01,PhD,Widow,68117.0,0,1,80,0,11,8,4,6,618,44,215,0,17,36,2,0,0,1,0,0,1
3799,2013-11-26,1955-01-01,Graduation,Married,67225.0,0,1,4,0,7,2,11,5,315,35,322,46,7,143,3,0,0,0,0,0,0
8625,2013-11-12,1976-01-01,Graduation,Married,17649.0,1,0,70,0,3,0,3,8,15,1,23,0,5,1,3,0,0,0,0,0,0
3491,2013-04-29,1975-01-01,Graduation,Together,55914.0,0,1,32,0,11,6,8,7,384,60,364,119,101,232,4,0,0,0,0,0,0
983,2013-09-28,1984-01-01,Graduation,Married,40059.0,1,0,82,0,6,2,3,8,110,29,92,28,10,145,1,0,0,1,0,0,0
9119,2013-12-05,1950-01-01,Graduation,Together,60905.0,0,1,27,0,3,3,7,2,208,17,76,36,17,38,2,0,0,0,0,0,0
4786,2012-10-04,1977-01-01,Graduation,Married,75330.0,1,1,94,0,10,3,12,6,555,82,257,93,61,61,4,0,0,0,0,0,0
5872,2013-06-01,1951-01-01,Graduation,Single,60689.0,0,1,23,0,4,4,10,3,240,90,216,63,6,24,4,0,0,0,0,0,0
6568,2013-03-28,1984-01-01,Graduation,Married,38680.0,1,0,97,0,2,0,3,7,11,0,36,15,5,12,1,0,0,0,0,0,0
5628,2013-02-08,1982-01-01,Graduation,Together,61416.0,0,0,25,0,10,3,10,6,848,154,323,201,61,78,1,0,0,1,0,0,0
5631,2013-05-02,1991-01-01,Graduation,Single,49767.0,0,0,92,0,5,4,8,4,202,47,197,55,42,149,1,0,0,0,0,0,0
4974,2012-09-25,1970-01-01,Graduation,Single,83273.0,1,2,98,0,4,6,9,7,433,89,650,16,102,102,10,0,0,0,0,0,0
8416,2013-11-29,1981-01-01,Graduation,Married,29009.0,1,0,19,0,2,0,3,6,6,6,15,10,5,2,2,0,0,0,0,0,0
5454,2013-12-01,1979-01-01,Master,Married,45057.0,1,0,80,0,2,0,3,5,37,0,7,3,0,3,1,0,0,0,0,0,0
4095,2012-09-11,1971-01-01,Graduation,Married,37150.0,1,0,80,0,4,3,6,7,167,37,64,49,34,116,8,0,0,0,0,0,0
5474,2013-11-30,1970-01-01,Graduation,Single,43020.0,1,0,79,0,4,1,4,6,45,7,99,4,25,43,3,0,0,0,0,0,0
4268,2014-06-09,1959-01-01,Graduation,Married,53154.0,0,1,50,0,3,1,4,4,129,0,21,0,1,7,1,0,0,0,0,0,0
10701,2013-09-11,1973-01-01,Graduation,Married,65308.0,0,0,60,0,7,8,12,4,713,0,264,120,80,34,1,1,0,0,0,1,0
3507,2012-08-17,1970-01-01,Graduation,Single,76467.0,1,0,44,0,2,5,5,6,676,161,426,210,44,58,2,0,0,0,0,0,1
2079,2013-12-27,1947-01-01,2n Cycle,Married,81044.0,0,0,0,0,5,6,10,1,450,26,535,73,98,26,1,0,0,0,0,0,0
626,2013-03-09,1951-01-01,Graduation,Married,32871.0,1,1,28,0,1,0,3,4,22,2,12,0,2,5,1,0,0,0,0,0,0
4426,2013-09-22,1975-01-01,Graduation,Single,55801.0,1,1,35,0,7,2,6,7,367,4,51,6,4,95,6,1,0,0,0,0,0
2591,2014-06-22,1959-01-01,Graduation,Widow,76320.0,0,1,49,0,6,3,4,2,526,35,214,69,53,35,2,0,0,0,0,0,0
10509,2014-06-02,1955-01-01,Master,Single,36927.0,1,1,46,0,3,0,3,8,51,0,16,0,0,4,2,0,0,0,0,0,0
6382,2014-06-26,1953-01-01,Graduation,Together,48794.0,1,1,97,0,1,0,3,4,25,0,11,3,0,15,1,0,0,0,0,0,0
6673,2013-03-19,1965-01-01,Graduation,Single,23478.0,0,0,51,0,3,0,3,8,28,6,27,12,17,39,1,0,0,0,0,0,0
7441,2012-10-06,1973-01-01,Graduation,Divorced,71128.0,1,0,80,0,2,10,12,7,958,159,447,20,0,31,3,0,0,0,0,0,0
1071,2013-07-21,1976-01-01,PhD,Divorced,70179.0,0,1,10,0,7,3,13,5,532,88,168,69,44,133,3,0,0,0,0,0,0
10061,2013-01-05,1950-01-01,Graduation,Married,59462.0,0,1,29,0,9,2,12,7,724,17,143,0,8,196,2,0,0,0,0,0,0
7187,2013-05-18,1969-01-01,Master,Together,0.0,1,1,52,0,4,10,4,3,375,42,48,94,66,96,7,0,0,0,0,0,0
8775,2013-12-27,1969-01-01,Graduation,Together,38361.0,1,0,74,0,3,1,3,7,39,0,56,20,8,14,3,0,0,0,0,0,0
1612,2013-05-31,1981-01-01,PhD,Single,0.0,1,0,82,0,3,0,3,6,23,0,15,0,2,7,2,0,0,0,0,0,0
2345,2013-10-25,1982-01-01,PhD,Together,70038.0,0,0,54,0,4,4,8,2,587,54,348,71,54,130,1,0,0,0,0,0,0
322,2013-01-12,1978-01-01,Graduation,Together,42554.0,1,1,93,0,2,0,3,4,29,1,11,0,0,0,2,0,0,0,0,0,0
10897,2012-08-12,1974-01-01,Graduation,Married,67445.0,0,1,63,0,9,6,12,6,757,80,217,29,80,11,5,0,0,0,0,0,0
123,2013-01-06,1951-01-01,Graduation,Widow,67046.0,0,1,92,0,4,5,4,2,544,35,133,23,151,107,2,0,0,0,0,0,0
6103,2013-09-06,1948-01-01,Graduation,Married,42192.0,0,0,40,0,2,1,3,4,40,15,15,17,6,7,1,0,0,0,0,0,0
7899,2012-10-29,1952-01-01,PhD,Married,77610.0,0,1,70,0,4,7,4,7,1245,33,332,21,33,16,2,0,0,0,0,0,0
10500,2014-04-05,1984-01-01,Graduation,Married,31761.0,1,0,96,0,3,0,4,5,19,1,20,16,14,28,2,0,0,0,0,0,0
1655,2013-10-19,1979-01-01,Graduation,Together,34350.0,1,0,81,0,1,0,3,7,16,3,15,2,1,11,1,0,0,0,0,0,0
2406,2013-08-05,1949-01-01,Graduation,Together,54591.0,0,1,63,0,6,2,8,5,376,4,94,12,9,24,3,0,0,0,0,0,0
2712,2013-12-25,1956-01-01,Graduation,Married,71866.0,0,1,85,0,6,3,10,3,184,178,178,103,39,33,1,0,0,0,0,0,0
5517,2013-09-15,1969-01-01,Graduation,Married,25293.0,1,0,51,0,1,1,2,8,15,0,11,0,2,9,1,0,0,0,0,0,0
10643,2013-01-10,1987-01-01,PhD,Single,42000.0,0,0,23,0,5,2,11,5,124,83,267,85,59,35,2,0,0,0,0,0,1
2254,2013-07-07,1983-01-01,Graduation,Married,69520.0,0,0,95,0,9,6,5,5,627,120,414,121,80,93,1,0,0,0,0,0,0
10281,2014-02-07,1970-01-01,Graduation,Divorced,64713.0,1,0,11,0,5,5,7,4,180,60,241,13,54,54,2,0,0,0,0,0,1
6958,2013-07-05,1977-01-01,Master,Married,27889.0,1,0,42,0,1,1,2,6,14,0,4,0,0,8,1,0,0,0,0,0,0
954,2014-03-27,1960-01-01,Basic,Widow,22123.0,0,0,77,0,2,1,3,5,3,3,24,34,7,31,1,0,0,0,0,0,0
5079,2013-03-03,1971-01-01,Graduation,Married,0.0,1,1,82,0,2,1,3,8,71,1,16,0,0,9,4,0,0,0,0,0,0
10339,2013-06-23,1954-01-01,Master,Together,0.0,0,1,83,0,4,1,4,6,161,0,22,0,0,24,2,0,0,0,0,0,0
4643,2012-08-26,1973-01-01,Graduation,Married,27803.0,1,0,40,0,3,0,4,8,8,26,46,38,9,49,2,0,0,0,0,0,0
3117,2013-10-18,1955-01-01,Graduation,Single,0.0,0,1,95,0,6,1,5,7,264,0,21,12,6,147,3,0,0,0,0,0,0
6497,2012-11-07,1960-01-01,Graduation,Married,51651.0,0,1,32,0,6,2,5,8,293,6,23,13,6,92,4,0,0,0,0,0,0
5396,2013-01-13,1988-01-01,Graduation,Married,68487.0,0,0,48,0,9,7,13,4,758,12,385,33,89,89,1,0,0,0,0,0,0
5250,2013-10-30,1943-01-01,Master,Widow,0.0,0,0,75,0,5,5,11,1,532,126,490,164,126,126,1,0,0,0,0,1,1
1052,2013-02-16,1969-01-01,Graduation,Married,56796.0,0,1,24,0,8,9,7,7,656,38,161,62,47,37,3,0,0,0,0,0,0
2802,2012-12-15,1992-01-01,2n Cycle,Married,87000.0,0,0,61,0,4,6,7,2,196,25,607,67,17,49,1,0,0,0,0,0,0
6343,2014-03-31,1959-01-01,Graduation,Married,79823.0,0,1,6,0,6,9,7,2,835,73,380,114,73,43,1,0,0,0,1,0,0
6507,2013-10-04,1980-01-01,Graduation,Single,30828.0,1,0,16,0,1,1,4,3,16,11,15,2,0,12,2,0,0,0,0,0,0
7901,2013-11-06,1971-01-01,Master,Married,34109.0,0,1,39,0,0,0,3,4,9,1,5,2,1,4,1,0,0,0,0,0,0
4865,2013-08-31,1974-01-01,Master,Divorced,53367.0,1,1,2,0,5,1,8,7,229,7,140,10,3,11,7,0,0,0,0,0,1
2686,2013-10-21,1969-01-01,Basic,Together,22390.0,0,0,49,0,1,0,2,7,0,1,4,15,1,5,1,0,0,0,0,0,0
3107,2014-05-02,1976-01-01,Graduation,Together,71322.0,0,1,31,0,4,1,7,2,121,24,124,24,15,42,1,0,0,0,0,0,0
7734,2012-12-19,1993-01-01,Graduation,Absurd,79244.0,0,0,58,0,4,10,7,1,471,102,125,212,61,245,1,1,0,0,0,1,1
1146,2012-09-07,1949-01-01,Master,Together,49912.0,0,1,5,0,10,5,7,8,520,8,223,32,49,42,4,0,0,1,0,0,1
11031,2013-05-21,1950-01-01,PhD,Married,48699.0,1,1,90,0,1,0,3,5,26,1,10,2,0,1,1,0,0,0,0,0,0
7428,2013-09-30,1975-01-01,Graduation,Together,80144.0,0,0,47,0,3,7,8,1,240,132,445,250,192,108,1,0,0,0,0,0,0
975,2013-05-28,1956-01-01,Graduation,Single,54252.0,1,1,25,0,4,1,5,6,178,4,26,8,4,44,5,0,0,0,0,0,0
1103,2012-09-29,1976-01-01,Master,Married,81929.0,1,0,60,0,4,4,10,6,1486,55,278,49,0,185,2,0,0,1,0,1,1
3422,2012-11-29,1975-01-01,Graduation,Married,76068.0,0,1,67,0,2,3,4,6,1115,12,128,33,12,76,1,0,1,0,1,0,0
1055,2014-03-20,1976-01-01,Master,Married,53204.0,1,1,40,0,1,0,3,4,29,0,8,2,0,6,1,0,0,0,0,0,0
6544,2014-05-22,1949-01-01,PhD,Together,67911.0,0,1,63,0,6,7,11,3,529,0,356,63,28,0,3,0,0,0,0,0,0
1241,2012-09-17,1984-01-01,2n Cycle,Married,14796.0,1,0,1,0,1,0,3,9,13,3,8,7,4,16,2,0,0,0,0,0,1
2909,2014-02-19,1974-01-01,PhD,Married,78128.0,0,1,89,0,8,4,6,3,934,24,230,16,24,36,2,0,0,0,1,1,0
5802,2013-02-28,1972-01-01,Basic,Married,14188.0,0,0,40,0,2,0,4,6,2,7,11,16,12,27,1,0,0,0,0,0,0
1407,2012-10-29,1986-01-01,Basic,Married,20425.0,1,0,5,0,2,0,3,7,4,12,5,3,16,17,2,0,0,0,0,0,0
6183,2013-06-10,1962-01-01,Master,Married,58646.0,0,1,3,0,2,1,4,4,62,1,44,6,5,22,1,0,0,0,0,0,0
340,2012-12-15,1970-01-01,Graduation,Divorced,72967.0,0,1,1,0,7,2,8,5,158,35,179,0,0,125,2,0,0,1,0,0,1
5991,2013-06-08,1949-01-01,Master,Married,48150.0,0,1,24,0,5,1,4,7,173,2,39,3,2,47,3,0,0,0,0,0,0
3104,2012-09-17,1961-01-01,Graduation,Single,82332.0,0,0,89,0,5,3,12,2,830,59,968,51,79,19,1,0,0,0,0,1,1
9729,2013-06-02,1955-01-01,Graduation,Widow,58275.0,1,1,48,0,8,2,7,7,189,10,253,56,43,64,6,0,0,0,0,0,0
1008,2012-12-21,1981-01-01,PhD,Together,44953.0,0,0,31,0,7,3,13,6,728,17,133,11,8,124,1,0,0,1,0,0,0
11091,2014-05-16,1953-01-01,Graduation,Together,34587.0,1,1,68,0,1,0,3,4,7,2,9,2,0,2,2,0,0,0,0,0,0
3969,2013-11-01,1974-01-01,Master,Together,43018.0,0,1,46,0,2,2,2,5,35,4,17,7,6,64,1,0,0,0,0,0,0
1916,2013-07-24,1954-01-01,Master,Married,45736.0,0,1,92,0,7,1,6,7,188,3,180,20,3,43,5,0,0,0,0,0,0
9907,2013-12-04,1969-01-01,Master,Together,66476.0,0,1,80,0,6,8,10,4,742,28,152,25,9,57,2,0,0,0,0,0,0
87,2013-08-26,1981-01-01,2n Cycle,Married,27733.0,1,0,16,0,2,0,3,7,0,7,5,26,2,17,2,0,0,0,0,0,0
8659,2014-01-21,1952-01-01,PhD,Together,69805.0,0,1,50,0,6,8,11,2,750,71,174,13,10,20,2,0,0,0,0,0,0
6262,2013-04-10,1962-01-01,Master,Single,72217.0,0,0,93,0,3,10,8,2,816,42,450,55,56,154,1,0,0,0,0,0,0
6147,2012-10-18,1971-01-01,Graduation,Divorced,25818.0,1,0,51,0,0,1,2,7,5,2,8,2,2,9,1,0,0,0,0,0,0
8832,2012-09-12,1976-01-01,Master,Together,37509.0,1,0,24,0,3,0,4,7,37,5,56,12,8,5,2,0,0,0,0,0,0
10067,2013-08-10,1976-01-01,2n Cycle,Together,25176.0,1,1,79,0,1,0,2,7,4,0,4,0,0,5,1,0,0,0,0,0,0
7532,2012-08-30,1980-01-01,Graduation,Married,43586.0,0,1,26,0,3,0,4,8,99,2,11,4,0,16,3,0,0,0,0,0,0
4915,2012-08-03,1956-01-01,2n Cycle,Married,53230.0,0,1,86,0,5,2,12,5,176,72,98,136,21,229,4,0,0,0,0,0,0
2115,2014-06-20,1957-01-01,Graduation,Together,50116.0,1,1,68,0,1,0,4,5,54,0,10,0,0,2,2,0,0,0,1,0,0
2088,2013-10-04,1972-01-01,Graduation,Together,84906.0,0,0,98,0,5,6,12,2,997,15,414,99,30,76,1,0,1,0,1,1,0
2493,2013-08-02,1966-01-01,Graduation,Married,61286.0,0,1,34,0,7,1,8,5,356,0,107,19,9,117,2,0,0,0,0,0,0
6292,2013-03-30,1986-01-01,PhD,Married,82333.0,0,0,60,0,4,3,10,2,1311,0,359,46,89,17,1,0,0,0,0,1,1
1631,2012-09-03,1965-01-01,PhD,Together,65220.0,0,0,3,0,8,4,7,6,890,63,292,0,25,12,4,0,0,0,0,0,1
10104,2013-11-03,1974-01-01,Graduation,Together,33590.0,2,1,65,0,1,0,2,7,4,0,2,0,0,2,1,0,0,0,0,0,0
3006,2013-04-22,1976-01-01,Graduation,Divorced,30992.0,1,0,83,0,1,0,3,7,17,0,14,7,3,2,1,0,0,0,0,0,0
3919,2013-03-11,1976-01-01,Master,Single,72309.0,0,0,64,0,5,6,8,3,960,0,883,50,38,0,1,1,0,0,0,0,1
11181,2013-08-29,1949-01-01,PhD,Married,156924.0,0,0,85,0,0,0,0,0,2,1,2,1,1,1,0,0,0,0,0,0,0
642,2012-08-14,1980-01-01,Basic,Married,16005.0,1,0,69,0,2,1,2,8,1,3,2,20,30,47,3,0,0,0,0,0,0
4369,2014-01-10,1957-01-01,Master,Absurd,65487.0,0,0,48,0,3,5,6,2,240,67,500,199,0,163,3,0,0,0,0,0,0
10127,2014-04-06,1965-01-01,Graduation,Married,58692.0,0,1,21,0,8,2,4,7,301,11,61,4,7,11,1,0,0,0,0,0,0
271,2013-10-02,1969-01-01,Graduation,Widow,40590.0,1,1,30,0,3,4,3,6,154,0,50,6,11,37,5,0,0,1,0,0,0
4973,2014-05-11,1970-01-01,Graduation,Single,20587.0,1,0,39,0,1,1,2,7,2,3,6,4,1,9,1,0,0,0,0,0,0
2948,2014-03-01,1954-01-01,Master,Divorced,62637.0,0,1,76,0,2,2,5,2,104,12,48,4,12,5,1,0,0,0,0,0,0
2715,2012-08-06,1966-01-01,Master,Divorced,29435.0,1,1,11,0,3,2,2,9,70,3,37,4,2,64,4,0,0,0,0,0,1
10432,2014-01-30,1974-01-01,Graduation,Divorced,19346.0,1,0,26,0,1,0,3,8,2,0,9,3,6,2,1,0,0,0,0,0,0
9216,2014-01-23,1971-01-01,Graduation,Married,35788.0,1,1,34,0,2,0,3,6,23,2,11,3,1,4,2,0,0,0,0,0,0
7124,2013-02-01,1968-01-01,Graduation,Divorced,36997.0,1,1,72,0,2,1,4,5,43,4,12,8,0,27,5,0,0,0,0,0,0
9727,2014-02-28,1957-01-01,Graduation,Married,23539.0,0,0,13,0,2,0,4,6,4,24,11,16,1,25,1,0,0,0,0,0,0
5136,2014-01-17,1973-01-01,Graduation,Single,65333.0,0,1,58,0,9,4,8,6,654,7,92,0,15,30,7,0,0,0,1,1,0
9790,2013-11-23,1957-01-01,Graduation,Single,78499.0,0,0,12,0,11,3,4,4,912,72,170,47,36,97,1,0,0,0,0,1,1
1818,2014-03-25,1971-01-01,PhD,Together,29732.0,1,0,23,0,2,0,2,9,25,0,8,0,1,4,1,0,0,0,0,0,0
1100,2014-03-24,1960-01-01,Master,Together,41275.0,1,2,33,0,3,1,3,5,24,4,22,0,2,9,4,0,0,0,0,0,0
7873,2013-07-06,1973-01-01,PhD,Together,63516.0,1,1,30,0,4,1,7,5,141,11,114,15,14,5,4,0,0,0,0,0,0
10609,2013-10-12,1962-01-01,PhD,Married,42769.0,0,1,15,0,1,1,4,4,71,0,13,3,1,0,2,0,0,0,0,0,0
6950,2013-12-15,1958-01-01,Master,Married,49572.0,1,1,25,0,2,0,3,7,35,1,16,0,1,1,2,0,0,0,0,0,0
7233,2012-09-17,1972-01-01,Graduation,Married,69209.0,0,0,4,0,5,3,6,4,496,32,849,229,48,128,2,1,0,0,0,0,0
9481,2014-01-28,1976-01-01,Graduation,Married,17148.0,1,0,80,0,3,1,3,8,9,9,11,13,10,16,4,0,0,0,0,0,0
7699,2013-10-02,1969-01-01,Graduation,Widow,40590.0,1,1,30,0,3,4,3,6,154,0,50,6,11,37,5,0,0,1,0,0,0
2711,2013-06-27,1976-01-01,Master,Together,30560.0,1,0,6,0,1,0,3,7,9,1,5,4,5,7,1,0,0,0,0,0,0
